3,0.8359183673469388
1,1.3699773242630386
0,1.9040362811791383
2,2.4380952380952383
0,2.948934240362812
0,3.436553287981859
0,3.924172335600907
2,4.458231292517007
0,4.992290249433107
2,5.526349206349207
1,6.03718820861678
2,6.478367346938776
0,7.012426303854875
2,7.546485260770975
0,8.080544217687075
3,8.591383219954649
2,9.102222222222222
1,9.58984126984127
0,10.100680272108843
2,10.634739229024943
1,11.261678004535147
2,11.818956916099774
2,12.422675736961452
0,12.956734693877552
0,13.444353741496599
3,13.931972789115646
2,14.44281179138322
1,14.953650793650795
3,15.487709750566893
1,16.021768707482995
1,16.50938775510204
1,17.08988662131519
3,17.623945578231293
0,18.204444444444444
1,18.76172335600907
1,19.365442176870747
3,19.89950113378685
1,20.433560090702947
1,20.897959183673468
3,21.31591836734694
1,21.849977324263037
0,22.360816326530614
2,22.894875283446712
0,23.42893424036281
2,23.962993197278912
1,24.49705215419501
3,25.007891156462584
1,25.541950113378686
0,26.076009070294784
2,26.610068027210886
1,27.213786848072562
1,27.817505668934242
2,28.374784580498865
1,28.88562358276644
3,29.41968253968254
1,29.95374149659864
3,30.48780045351474
2,30.998639455782314
2,31.48625850340136
2,32.066757369614514
0,32.60081632653061
2,33.13487528344671
0,33.66893424036281
3,34.17977324263038
2,34.690612244897956
3,35.131791383219955
1,35.66585034013605
3,36.19990929705215
1,36.73396825396826
0,37.268027210884355
2,37.802086167800454
0,38.31292517006803
2,38.87020408163265
1,39.381043083900224
1,39.96154195011338
2,40.518820861678
0,41.07609977324263
0,41.65659863945578
0,42.14421768707483
3,42.77115646258503
1,43.30521541950113
3,43.83927437641724
0,44.39655328798186
1,44.95383219954648
2,45.53433106575964
1,46.04517006802721
0,46.556009070294785
2,47.09006802721088
0,47.600907029478456
2,48.134965986394555
0,48.692244897959185
3,49.20308390022676
1,49.73714285714286
3,50.271201814058955
1,50.80526077097505
0,51.316099773242634
2,51.85015873015873
0,52.38421768707483
2,52.91827664399093
1,53.4291156462585
3,53.9631746031746
1,54.497233560090706
3,55.031292517006804
1,55.5653514739229
0,56.19229024943311
0,56.77278911564626
2,57.30684807256236
0,57.84090702947846
2,58.37496598639456
