1,0.44117913832199546
0,0.8126984126984127
0,1.1609977324263039
0,1.5325170068027212
0,1.9040362811791383
0,2.2523356009070294
3,2.6238548752834467
3,2.995374149659864
2,3.3668934240362813
3,3.7151927437641725
3,4.063492063492063
3,4.435011337868481
3,4.783310657596372
2,5.154829931972789
2,5.526349206349207
2,5.874648526077097
2,6.246167800453515
2,6.594467120181406
1,6.965986394557823
1,7.337505668934241
2,7.662585034013605
2,8.034104308390022
1,8.40562358276644
1,8.777142857142858
1,9.125442176870749
1,9.47374149659864
0,9.868480725623582
0,10.216780045351474
1,10.565079365079365
1,10.913378684807256
0,11.284897959183674
0,11.656417233560092
3,12.027936507936507
3,12.399455782312925
3,12.747755102040816
3,13.119274376417234
3,13.467573696145125
3,13.839092970521541
3,14.187392290249432
2,14.55891156462585
3,14.907210884353741
2,15.27873015873016
3,15.62702947845805
2,15.998548752834466
2,16.370068027210884
1,16.741587301587302
1,17.08988662131519
2,17.438185941043084,17.809705215419502
1,17.809705215419502
1,18.18122448979592
1,18.52952380952381
1,18.901043083900227
1,19.249342403628116
0,19.620861678004534
1,19.969160997732427
1,20.317460317460316
0,20.688979591836734
0,21.060498866213152
0,21.408798185941045
0,21.78031746031746
0,22.128616780045352
0,22.50013605442177
3,22.871655328798187
3,23.219954648526077
3,23.591473922902495,23.962993197278912
2,23.962993197278912
2,24.33451247165533
2,24.68281179138322
3,25.031111111111112
2,25.402630385487527
2,25.75092970521542
2,26.122448979591837,26.493968253968255
1,26.493968253968255
2,26.842267573696144
1,27.213786848072562
2,27.562086167800455
1,27.93360544217687
1,28.281904761904762
1,28.65342403628118
0,29.024943310657598
1,29.373242630385487
0,29.744761904761905
1,30.093061224489794
0,30.464580498866212,30.812879818594105
0,30.812879818594105
0,31.184399092970523
3,31.555918367346937
0,31.90421768707483,32.275736961451244
3,32.275736961451244
0,32.62403628117914
3,32.995555555555555
3,33.36707482993197
3,33.715374149659866
2,34.08689342403628
3,34.43519274376417
2,34.80671201814059,35.15501133786848
3,35.15501133786848,35.5265306122449
2,35.5265306122449
2,35.87482993197279,36.24634920634921
2,36.24634920634921
2,36.594648526077094,36.96616780045351
2,36.96616780045351
1,37.33768707482993
1,37.68598639455782
1,38.05750566893424,38.40580498866213
1,38.40580498866213
1,38.77732426303855
0,39.14884353741497
1,39.497142857142855
0,39.86866213151927
0,40.216961451247165
0,40.58848072562358
0,40.936780045351476
1,41.28507936507936
0,41.65659863945578
0,42.0281179138322
0,42.37641723356009
3,42.74793650793651
0,43.0962358276644
3,43.46775510204082
3,43.83927437641724
2,44.210793650793654
3,44.55909297052154
3,44.90739229024943
2,45.27891156462585
3,45.627210884353744
2,45.99873015873016,46.37024943310658
2,46.37024943310658
2,46.718548752834465
2,47.09006802721088
2,47.438367346938776
1,47.809886621315194
2,48.15818594104309
1,48.529705215419504
1,48.901224489795915
1,49.24952380952381
1,49.621043083900226
1,49.96934240362812
0,50.340861678004536
1,50.68916099773243
0,51.06068027210885
0,51.43219954648526
0,51.78049886621315
0,52.128798185941044
0,52.50031746031746
0,52.848616780045354
0,53.22013605442177
3,53.59165532879818
3,53.9631746031746
2,54.33469387755102
2,54.68299319727891
3,55.031292517006804
2,55.40281179138322
3,55.75111111111111
2,56.122630385487525,56.49414965986394
2,56.49414965986394
2,56.842448979591836
1,57.213968253968254
2,57.56226757369615
1,57.933786848072565,58.30530612244898
1,58.30530612244898
1,58.65360544217687
1,59.025124716553286
1,59.37342403628118
0,59.7449433106576
1,60.09324263038549
0,60.46476190476191
1,60.81306122448979
0,61.18458049886621,61.55609977324263
0,61.55609977324263
0,61.90439909297052,62.252698412698415
0,62.252698412698415
0,62.62421768707483
3,62.99573696145125
0,63.344036281179136
3,63.715555555555554
3,64.06385487528345
3,64.43537414965986
2,64.80689342403628,65.15519274376418
3,65.15519274376418,65.52671201814059
2,65.52671201814059,65.87501133786849
3,65.87501133786849
2,66.2465306122449
2,66.59482993197278,66.96634920634921
